"sample_id","station_id","replicate","sample_date","taxon","abundance","depth","latitude","longitude"
"BOEM23-005_2023-09-26_1","BOEM23-005",1,2023-09-26,"Amphipholis squamata",1,206,34.13691855,-119.41087535
"BOEM23-005_2023-09-26_1","BOEM23-005",1,2023-09-26,"Mediomastus sp",1,206,34.13691855,-119.41087535
"BOEM23-005_2023-09-26_1","BOEM23-005",1,2023-09-26,"Maldane sarsi",1,206,34.13691855,-119.41087535
"BOEM23-005_2023-09-26_1","BOEM23-005",1,2023-09-26,"Glycinde armigera",1,206,34.13691855,-119.41087535
"BOEM23-005_2023-09-26_1","BOEM23-005",1,2023-09-26,"Malmgreniella scriptoria",1,206,34.13691855,-119.41087535
"BOEM23-005_2023-09-26_1","BOEM23-005",1,2023-09-26,"Cirratulidae",1,206,34.13691855,-119.41087535
"BOEM23-005_2023-09-26_1","BOEM23-005",1,2023-09-26,"Laonice sp",1,206,34.13691855,-119.41087535
"BOEM23-005_2023-09-26_1","BOEM23-005",1,2023-09-26,"Prionospio sp",1,206,34.13691855,-119.41087535
"BOEM23-005_2023-09-26_1","BOEM23-005",1,2023-09-26,"Polycirrus sp",1,206,34.13691855,-119.41087535
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Spiophanes berkeleyorum",10,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Photis brevipes",5,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Paradiopatra parva",5,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Paraprionospio alata",5,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Pista wui",5,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Ampelisca sp",3,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Phascolion sp A",3,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Cuspidaria parapodema",2,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Ampelisca hancocki",2,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Aruga holmesi",2,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Rhepoxynius bicuspidatus",2,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Amphiodia urtica",2,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Pectinaria californiensis",2,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Falcidens longus",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Axinopsida serricata",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Brissopsis pacifica",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Ampelisca careyi",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Caprella mendax",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Westwoodilla tone",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Diastylis crenellata",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Caecognathia crenulatifrons",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Euphilomedes producta",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Decamastus gracilis",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Glycera nana",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Aglaophamus verrilli",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Nephtys ferruginea",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Onuphis sp HYP2",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Spiochaetopterus costarum Cmplx",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Laonice sp",1,174.3,34.16686111,-119.47938623
"BOEM23-006_2023-09-27_1","BOEM23-006",1,2023-09-27,"Pista estevanica",1,174.3,34.16686111,-119.47938623
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Spiophanes berkeleyorum",42,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Amphiodia urtica",41,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Maldanidae",10,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Prionospio sp",9,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Chloeia pinnata",7,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Praxillella pacifica",4,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Pholoe glabra",4,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Paraprionospio alata",4,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Halcampa decemtentaculata",3,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Ampelisca sp",3,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Caecognathia crenulatifrons",3,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Mooreonuphis segmentispadix",3,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Spiochaetopterus costarum Cmplx",3,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Photis sp",2,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Protomedeia sp",2,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Eudorella truncatula",2,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Euphilomedes producta",2,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Mediomastus sp",2,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Travisia pupa",2,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Lumbrineris latreilli",2,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Sthenelanella uniformis",2,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Anobothrus gracilis",2,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Cirratulidae",2,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Bradabyssa pilosa",2,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Terebellidae",2,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Tubulanidae",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Ceriantharia",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Ennucula tenuis",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Tellina carpenteri",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Axinopsida serricata",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Amphipoda",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Ampelisca careyi",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Ampelisca pacifica",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Cephalophoxoides homilis",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Rhepoxynius bicuspidatus",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Hemilamprops californicus",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Haliophasma geminata",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Araphura breviaria",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Tanaella propinquus",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Cossura sp",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Euclymeninae sp B",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Maldane sarsi",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Glycinde armigera",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Lumbrineridae",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Nephtyidae",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Aglaophamus verrilli",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Nephtys caecoides",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Phyllodoce groenlandica",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Sthenelais tertiaglabra",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Ampharetidae",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Lysippe sp B",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Kirkegaardia siblina",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Pectinaria californiensis",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Pista wui",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Terebellides californica",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Levinsenia gracilis",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Polyschides quadrifissatus",1,97,34.1772708,-119.4568731
"BOEM23-007_2023-09-27_1","BOEM23-007",1,2023-09-27,"Phascolion sp A",1,97,34.1772708,-119.4568731
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Amphiodia urtica",29,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Prionospio sp",14,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Mediomastus sp",13,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Spiophanes berkeleyorum",13,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Decamastus gracilis",10,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Chloeia pinnata",10,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Paraprionospio alata",8,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Euphilomedes producta",7,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Onuphis sp HYP2",6,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Pholoe glabra",6,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Diastylis crenellata",5,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Lumbrineris latreilli",5,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Caecognathia crenulatifrons",4,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Sternaspis affinis",4,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Cossura sp A",3,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Cirratulidae",3,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Amage anops",3,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Levinsenia gracilis",3,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Ampelisca sp",2,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Eudorella truncatula",2,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Travisia pupa",2,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Glycera americana",2,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Parexogone molesta",2,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Pectinaria californiensis",2,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Gastropteron pacificum",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Ampelisca careyi",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Ampelisca hancocki",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Ampelisca pacifica",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Byblis sp",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Photis sp",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Aruga holmesi",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Rhepoxynius sp",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Munnogonium tillerae",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Pleurogonium sp A",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Chondrochelia dubia Cmplx",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Cylindroleberididae",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Harbansus sp SD1",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Lumbrineridae",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Nephtys ferruginea",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Phyllodoce groenlandica",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Terebellides californica",1,100.6,34.17742348,-119.47850672
"BOEM23-008_2023-09-27_1","BOEM23-008",1,2023-09-27,"Aricidea (Acmira) catherinae",1,100.6,34.17742348,-119.47850672
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Amphiodia urtica",44,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Spiophanes berkeleyorum",21,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Mooreonuphis segmentispadix",7,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Ampelisca sp",6,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Euphilomedes producta",6,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Maldane sarsi",6,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Chloeia pinnata",6,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Aglaophamus verrilli",5,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Eudorella truncatula",4,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Mediomastus sp",4,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Prionospio sp",4,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Actiniaria",2,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Nicippe tumida",2,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Cephalophoxoides homilis",2,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Rhepoxynius bicuspidatus",2,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Maldanidae",2,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Pholoe glabra",2,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Spiochaetopterus costarum Cmplx",2,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Paraprionospio alata",2,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Levinsenia gracilis",2,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Falcidens longus",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Cuspidaria parapodema",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Parvilucina tenuisculpta",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Molpadia intermedia",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Ampelisca careyi",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Ampelisca hancocki",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Ampelisca pacifica",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Byblis sp",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Protomedeia sp",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Diastylis crenellata",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Haliophasma geminata",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Caecognathia crenulatifrons",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Decamastus gracilis",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Cossura sp A",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Praxillella gracilis",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Praxillella pacifica",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Travisia pupa",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Acoetes pacifica",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Nephtys caecoides",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Nephtys ferruginea",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Chaetozone hartmanae",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Sternaspis affinis",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Nephasoma sp",1,96.4,34.17727483,-119.46254884
"BOEM23-009_2023-09-27_1","BOEM23-009",1,2023-09-27,"Stylatula sp",0,96.4,34.17727483,-119.46254884
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Mediomastus sp",121,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Mooreonuphis segmentispadix",33,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Spiophanes berkeleyorum",33,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Phisidia sanctaemariae",24,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Cirratulidae",23,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Euphilomedes producta",22,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Diastylis crenellata",17,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Prionospio sp",12,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Decamastus gracilis",11,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Eudorella truncatula",10,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Levinsenia gracilis",10,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Spiochaetopterus costarum Cmplx",9,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Amphiodia digitata",7,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Paraprionospio alata",7,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Aricidea (Acmira) catherinae",7,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Tubulanidae",5,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Eudorellopsis longirostris",5,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Caecognathia crenulatifrons",5,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Tanaella propinquus",5,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Amphichondrius granulatus",5,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Euclymeninae",5,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Glycera americana",5,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Lumbrineris latreilli",5,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Nephtys ferruginea",5,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Ampelisca sp",4,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Cossura sp A",4,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Exogone lourei",4,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Phascolion sp A",4,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Photis brevipes",3,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Photis lacia",3,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Photis sp",3,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Cephalophoxoides homilis",3,162.9,34.16882763,-119.48260173
"BOEM23-010_2023-09-27_1","BOEM23-010",1,2023-09-27,"Laonice nuchala",3,162.9,34.16882763,-119.48260173
